Gene.Symbol,Chromosome.GRCh38,Start.GRCh38,End.GRCh38,Strand.GRCh38,DE.Parental.iPSCs,DE.Hybrid.iPSCs,DE.Parental.CNCCs,DE.Hybrid.CNCCs
ZBTB49,chr4,4290197,4321786,+,0,0,0,0
ZBTB5,chr9,37438102,37465410,-,0,0,0,0
ZBTB6,chr9,122908056,122913328,-,0,0,0,0
ZBTB7A,chr19,4043304,4066945,-,1,1,0,0
ZBTB7B,chr1,155002628,155018525,+,0,1,0,0
ZBTB7C,chr18,48026886,48412639,-,0,0,0,1
ZBTB8A,chr1,32539145,32605950,+,1,1,0,0
ZBTB8B,chr1,32465057,32487859,+,1,0,0,0
ZBTB8OS,chr1,32620818,32651008,-,1,1,0,1
ZBTB8OSP1,chr4,150720975,150721616,+,0,0,0,0
ZBTB8OSP2,chr2,231433572,231434430,-,0,0,0,0
ZBTB9,chr6,33454579,33457544,+,0,0,0,1
ZC2HC1A,chr8,78666047,78719765,+,0,0,0,0
ZC2HC1B,chr6,143864436,143938346,+,0,0,0,0
ZC2HC1C,chr14,75069577,75079987,+,0,0,0,0
ZC3H10,chr12,56118220,56122497,+,1,0,0,0
ZC3H11A,chr1,203795537,203854128,+,0,0,0,0
ZC3H11B,chr1,219609645,219613145,-,0,0,0,0
ZC3H12A,chr1,37474518,37484377,+,0,1,0,0
ZC3H12B,chrX,65034815,65507887,+,1,1,0,1
ZC3H12C,chr11,110092425,110171841,+,0,0,0,0
ZC3H12D,chr6,149447630,149485012,-,1,1,0,0
ZC3H13,chr13,45954465,46052794,-,0,0,0,0
ZC3H14,chr14,88562909,88613509,+,1,0,0,0
ZC3H15,chr2,186486158,186509361,+,1,1,0,0
ZC3H18,chr16,88570381,88631964,+,0,0,0,0
ZC3H18-AS1,chr16,88560103,88561983,-,0,0,0,0
ZC3H3,chr8,143437655,143549729,-,0,0,0,0
ZC3H4,chr19,47064187,47114437,-,0,0,0,0
ZC3H6,chr2,112275594,112340063,+,0,0,0,0
ZC3H7A,chr16,11750586,11797258,-,0,1,0,0
ZC3H7B,chr22,41301503,41360147,+,0,1,0,0
ZC3H8,chr2,112215035,112255087,-,0,1,0,0
ZC3HAV1,chr7,139043519,139109719,-,0,1,0,0
ZC3HAV1L,chr7,139021498,139036472,-,0,0,1,1
ZC3HC1,chr7,130018286,130051451,-,1,0,0,0
ZC4H2,chrX,64915802,65034744,-,0,1,0,0
ZCCHC10,chr5,132996985,133026621,-,1,1,0,0
ZCCHC11,chr1,52423275,52553463,-,0,0,0,0
ZCCHC12,chrX,118823743,118826973,+,0,0,0,0
ZCCHC13,chrX,74304190,74305034,+,0,0,0,0
ZCCHC14,chr16,87406246,87492948,-,1,1,0,1
ZCCHC17,chr1,31296982,31365722,+,1,0,0,1
ZCCHC18,chrX,104112445,104121330,+,1,1,0,0
ZCCHC2,chr18,62523410,62587709,+,0,1,0,0
ZCCHC23,chr4,109303035,109316135,+,0,0,0,0
ZCCHC24,chr10,79382325,79445627,-,1,0,0,0
ZCCHC3,chr20,297563,300321,+,1,0,0,0
ZCCHC4,chr4,25312774,25373176,+,1,1,0,0
ZCCHC6,chr9,86287733,86354497,-,0,0,0,0
ZCCHC7,chr9,37120166,37358149,+,1,0,1,1
ZCCHC8,chr12,122471599,122501184,-,1,0,0,0
ZCCHC9,chr5,81301583,81313147,+,1,0,1,0
ZCRB1,chr12,42312086,42326130,-,1,1,0,1
ZCWPW1,chr7,100400826,100429996,-,0,0,0,0
ZCWPW2,chr3,28349149,28526366,+,1,1,1,1
ZDBF2,chr2,206273572,206314438,+,0,1,0,1
ZDHHC1,chr16,67394419,67416494,-,1,1,1,1
ZDHHC11,chr5,795605,863634,-,0,0,0,0
ZDHHC11B,chr5,710355,784755,-,0,0,0,0
ZDHHC12,chr9,128720869,128724138,-,1,0,0,0
ZDHHC13,chr11,19117099,19176420,+,1,1,0,0
ZDHHC14,chr6,157381525,157678114,+,1,0,1,0
ZDHHC15,chrX,75368427,75523502,-,0,0,0,1
ZDHHC16,chr10,97446131,97457370,+,0,0,0,0
ZDHHC17,chr12,76764074,76853701,+,0,0,0,1
ZDHHC18,chr1,26826710,26855720,+,0,1,0,1
ZDHHC19,chr3,196197443,196211437,-,0,0,1,0
ZDHHC2,chr8,17156000,17230706,+,1,1,0,0
ZDHHC20,chr13,21372571,21459370,-,1,0,0,0
ZDHHC20P4,chr13,68984858,68986526,+,0,0,0,0
ZDHHC21,chr9,14588797,14693546,-,0,1,0,1
ZDHHC22,chr14,77131270,77146265,-,1,1,0,0
ZDHHC23,chr3,113947901,113998002,+,0,0,0,0
ZDHHC24,chr11,66520625,66546238,-,1,0,0,0
ZDHHC3,chr3,44915261,44976185,-,1,0,0,1
ZDHHC4,chr7,6577413,6588996,+,0,0,0,0
ZDHHC4P1,chr13,42933677,42934932,+,0,0,0,0
ZDHHC5,chr11,57668002,57701187,+,0,0,0,0
ZDHHC6,chr10,112424411,112447572,-,1,1,0,0
ZDHHC7,chr16,84974460,85011535,-,1,0,1,0
ZDHHC8,chr22,20131841,20148007,+,1,1,0,0
ZDHHC8P1,chr22,23390605,23402612,-,0,0,0,0
ZDHHC9,chrX,129803288,129843934,-,1,1,0,1
ZEB1,chr10,31318495,31529814,+,0,0,0,0
ZEB1-AS1,chr10,31307717,31320447,-,0,0,0,0
ZEB2,chr2,144384375,144520391,-,1,0,0,0
ZEB2-AS1,chr2,144519614,144520899,+,0,0,0,0
ZER1,chr9,128729786,128772507,-,1,0,0,0
ZFAND1,chr8,81701331,81721304,-,1,1,0,1
ZFAND2A,chr7,1148850,1160219,-,0,0,0,0
ZFAND2B,chr2,219206784,219209651,+,1,1,1,1
ZFAND3,chr6,37819531,38154624,+,0,0,0,0
ZFAND4,chr10,45614567,45672962,-,1,1,1,1
ZFAND5,chr9,72351425,72365247,-,0,0,0,1
ZFAND6,chr15,80059568,80138393,+,0,0,0,1
ZFAND6P1,chr9,35449640,35451108,+,0,0,0,0
ZFAS1,chr20,49278178,49289260,+,0,0,0,0
ZFAT,chr8,134477788,134713049,-,1,0,0,0
ZFAT-AS1,chr8,134598071,134600689,+,0,0,0,0
ZFC3H1,chr12,71609599,71663969,-,0,0,0,1
ZFHX2,chr14,23520855,23556315,-,0,0,0,0
ZFHX3,chr16,72782885,73058635,-,0,1,0,0
ZFHX4,chr8,76681219,76867285,+,0,0,0,0
ZFHX4-AS1,chr8,76610879,76683275,-,0,0,0,0
ZFP1,chr16,75126285,75172234,+,0,0,0,0
ZFP14,chr19,36334453,36379203,-,0,0,0,0
ZFP2,chr5,178895894,178933212,+,1,1,1,1
ZFP28,chr19,56536790,56559192,+,1,1,0,1
ZFP3,chr17,5078459,5096374,+,1,1,1,1
ZFP30,chr19,37631009,37656261,-,1,1,0,0
ZFP36,chr19,39406847,39409412,+,0,1,0,0
ZFP36L1,chr14,68787655,68796243,-,1,1,0,0
ZFP36L2,chr2,43222402,43226606,-,1,0,0,0
ZFP37,chr9,113041815,113056791,-,0,0,0,0
ZFP41,chr8,143246821,143262705,+,1,1,0,0
ZFP42,chr4,187994044,188005050,+,0,0,0,0
ZFP57,chr6,29672392,29681150,-,0,0,0,0
ZFP62,chr5,180843580,180861327,-,0,0,0,0
ZFP64,chr20,52084011,52191985,-,1,0,1,1
ZFP69,chr1,40477220,40496343,+,1,0,0,0
ZFP69B,chr1,40450068,40466765,+,0,0,0,0
ZFP82,chr19,36383102,36418674,-,0,0,0,1
ZFP90,chr16,68530249,68576072,+,1,1,0,1
ZFP91,chr11,58579114,58621550,+,0,0,0,0
ZFP91-CNTF,chr11,58579114,58625733,+,0,0,0,0
ZFP92,chrX,153411461,153426481,+,0,0,0,0
ZFPL1,chr11,65084222,65088402,+,1,1,0,1
ZFPM1,chr16,88451782,88535166,+,0,0,0,0
ZFPM2,chr8,105318859,105804539,+,1,0,0,1
ZFPM2-AS1,chr8,105780410,106060503,-,0,0,0,0
ZFR,chr5,32354346,32444761,-,0,1,0,0
ZFR2,chr19,3804024,3869029,-,0,0,1,1
ZFRP1,chrX,62884099,62884971,-,0,0,0,0
ZFX,chrX,24148989,24216255,+,1,0,0,0
ZFX-AS1,chrX,24146225,24149654,-,0,0,0,0
ZFY,chrY,2934402,2982508,+,0,0,0,0
ZFY-AS1,chrY,2966819,3002626,-,0,0,0,0
ZFYVE1,chr14,72969445,73027212,-,0,1,1,0
ZFYVE16,chr5,80407615,80483379,+,1,1,1,1
ZFYVE19,chr15,40807076,40814569,+,1,1,1,0
ZFYVE21,chr14,103715744,103733668,+,1,0,0,0
ZFYVE26,chr14,67728892,67817293,-,0,0,0,0
ZFYVE27,chr10,97737121,97760907,+,0,0,0,0
ZFYVE28,chr4,2269585,2418698,-,1,0,0,0
ZFYVE9,chr1,52142001,52348664,+,0,1,0,0
ZFYVE9P1,chrX,137660512,137662250,+,0,0,0,0
ZFYVE9P2,chr2,17284292,17285097,+,0,0,0,0
ZG16,chr16,29760804,29781648,+,0,0,0,0
ZG16B,chr16,2830172,2832284,+,0,0,0,0
ZGLP1,chr19,10304803,10309557,-,1,1,0,1
ZGPAT,chr20,63707442,63736142,+,0,0,0,0
ZGRF1,chr4,112539333,112636995,-,1,1,0,1
ZHX1,chr8,123248450,123275541,-,1,0,0,0
ZHX1-C8orf76,chr8,123226189,123274487,-,0,0,0,0
ZHX2,chr8,122781349,122974515,+,1,0,1,1
ZHX3,chr20,41178449,41317640,-,1,0,0,0
ZIC1,chr3,147409394,147416719,+,0,0,0,0
ZIC2,chr13,99981756,99986773,+,0,1,0,1
ZIC3,chrX,137566127,137577691,+,0,0,0,0
ZIC4,chr3,147386048,147407476,-,0,0,0,0
ZIC5,chr13,99962964,99971909,-,1,0,0,1
ZIK1,chr19,57583642,57593890,+,1,1,0,0
ZIK1P1,chrX,124172735,124174698,-,0,0,0,0
ZIM2,chr19,56774547,56840729,-,0,0,0,0
ZIM2-AS1,chr19,56765322,56799646,+,0,0,0,0
ZIM3,chr19,57134096,57145202,-,0,0,0,0
ZKSCAN1,chr7,100015552,100045374,+,1,0,0,0
ZKSCAN2,chr16,25236001,25257937,-,1,1,0,0
ZKSCAN3,chr6,28349913,28369177,+,1,1,1,0
ZKSCAN4,chr6,28241697,28259258,-,0,0,1,0
ZKSCAN5,chr7,99504644,99534106,+,1,1,0,1
ZKSCAN7,chr3,44555175,44583464,+,0,0,0,0
ZKSCAN8,chr6,28141643,28159472,+,0,0,0,1
ZMAT1,chrX,101882288,101932135,-,0,0,0,1
ZMAT2,chr5,140700360,140706681,+,1,1,0,0
ZMAT3,chr3,179017223,179071868,-,1,1,0,1
ZMAT4,chr8,40522766,40897828,-,1,1,0,1
ZMAT5,chr22,29730956,29767011,-,1,1,0,0
ZMIZ1,chr10,79068994,79316528,+,1,0,0,1
ZMIZ1-AS1,chr10,78943326,79067448,-,0,0,0,0
ZMIZ2,chr7,44748547,44769881,+,0,0,0,0
ZMPSTE24,chr1,40258050,40294184,+,0,0,0,0
ZMYM1,chr1,35059786,35116458,+,1,1,0,0
ZMYM2,chr13,19957406,20091845,+,0,0,0,0
ZMYM3,chrX,71239624,71255197,-,0,1,0,0
ZMYM4,chr1,35268694,35421944,+,1,0,0,0
ZMYM4-AS1,chr1,35358822,35366077,-,0,0,0,0
ZMYM5,chr13,19823482,19863636,-,1,1,0,1
ZMYM6,chr1,34986165,35031968,-,1,0,0,0
ZMYND10,chr3,50341106,50345746,-,0,0,0,0
ZMYND11,chr10,134340,254637,+,1,1,0,0
ZMYND12,chr1,42430329,42456267,-,0,0,0,0
ZMYND15,chr17,4740015,4746119,+,1,0,0,0
ZMYND19,chr9,137582079,137590485,-,0,1,0,1
ZMYND8,chr20,47209214,47357780,-,1,0,0,0
ZNF10,chr12,133130628,133159465,+,1,0,0,0
ZNF100,chr19,21724041,21767628,-,0,0,0,0
ZNF101,chr19,19668070,19683506,+,1,1,1,1
ZNF101P1,chr10,28339277,28341065,-,0,0,0,0
ZNF101P2,chr1,192993423,192994806,-,0,0,0,0
ZNF106,chr15,42412437,42491197,-,1,1,0,1
ZNF107,chr7,64665010,64711582,+,0,0,0,0
ZNF112,chr19,44326553,44367215,-,0,0,0,0
ZNF114,chr19,48270099,48287608,+,0,0,0,0
ZNF114P1,chr21,13838730,13839795,+,0,0,0,0
ZNF117,chr7,64974452,64991036,-,0,0,0,0
ZNF12,chr7,6688433,6706935,-,0,0,0,0
ZNF121,chr19,9565657,9584544,-,1,0,0,0
ZNF124,chr1,247121975,247172379,-,0,0,0,0
ZNF131,chr5,43120843,43176324,+,1,0,0,0
ZNF132,chr19,58432814,58440222,-,1,1,0,0
ZNF133,chr20,18288228,18316996,+,1,0,0,1
ZNF134,chr19,57614219,57624717,+,0,0,0,0
ZNF135,chr19,58059227,58069755,+,1,1,1,0
ZNF136,chr19,12163047,12189881,+,0,0,0,0
ZNF137P,chr19,52596684,52600152,+,0,0,0,0
ZNF138,chr7,64794388,64853800,+,0,0,0,0
ZNF14,chr19,19710472,19733112,-,0,1,0,0
ZNF140,chr12,133079470,133107674,+,0,0,0,0
ZNF141,chr4,337779,384864,+,0,1,0,0
ZNF142,chr2,218637916,218659632,-,0,0,0,0
ZNF143,chr11,9460965,9528524,+,0,0,0,1
ZNF146,chr19,36214602,36238774,+,1,0,0,0
ZNF148,chr3,125225669,125375354,-,0,0,0,0
ZNF154,chr19,57696275,57709211,-,1,1,1,1
ZNF155,chr19,43967006,43998326,+,0,0,0,0
ZNF157,chrX,47370600,47413699,+,1,0,0,0
ZNF16,chr8,144930358,144950888,-,0,0,0,0
ZNF160,chr19,53066614,53103434,-,1,1,0,1
ZNF165,chr6,28080704,28104244,+,0,0,0,0
ZNF169,chr9,94259266,94303967,+,1,1,1,1
ZNF17,chr19,57411147,57421939,+,1,1,1,1
ZNF174,chr16,3401190,3409364,+,0,0,0,0
ZNF175,chr19,51571237,51589738,+,0,0,0,0
ZNF177,chr19,9363020,9382617,+,0,0,0,0
ZNF18,chr17,11957433,12021522,-,1,0,0,0
ZNF180,chr19,44474428,44500539,-,1,1,0,0
ZNF181,chr19,34734194,34746483,+,1,0,0,1
ZNF182,chrX,47974851,48003995,-,0,0,0,0
ZNF184,chr6,27404010,27473118,-,0,0,0,0
ZNF185,chrX,152898132,152973481,+,1,1,0,0
ZNF189,chr9,101398830,101410660,+,0,0,0,0
ZNF19,chr16,71474073,71489351,-,1,1,0,0
ZNF192P1,chr6,28161761,28169595,+,0,0,0,0
ZNF195,chr11,3357927,3379222,-,1,1,0,1
ZNF197,chr3,44625019,44648471,+,1,1,0,0
ZNF197-AS1,chr3,44617128,44624797,-,0,0,0,0
ZNF2,chr2,95165417,95184317,+,0,0,0,0
ZNF20,chr19,12131350,12140407,-,1,1,0,0
ZNF200,chr16,3222325,3236221,-,1,1,0,0
ZNF202,chr11,123723927,123741683,-,0,0,0,0
ZNF204P,chr6,27357823,27375374,-,0,0,0,0
ZNF205,chr16,3112562,3120517,+,0,0,0,0
ZNF205-AS1,chr16,3110460,3115598,-,0,0,0,0
ZNF207,chr17,32350138,32381885,+,0,1,0,1
ZNF208,chr19,21939766,22010943,-,0,0,0,0
ZNF209P,chr19,22470954,22472536,+,0,0,0,0
ZNF211,chr19,57633167,57644046,+,1,1,1,1
ZNF212,chr7,149239651,149255609,+,1,1,0,0
ZNF213,chr16,3135056,3142804,+,0,0,0,1
ZNF213-AS1,chr16,3125529,3134882,-,0,0,0,0
ZNF214,chr11,6993482,7020367,-,1,1,0,1
ZNF215,chr11,6926361,6991144,+,1,1,1,1
ZNF217,chr20,53567065,53608969,-,1,0,0,1
ZNF219,chr14,21090046,21104721,-,0,0,0,1
ZNF22,chr10,45000825,45005329,+,1,1,1,1
ZNF221,chr19,43951196,43970207,+,1,1,0,1
ZNF222,chr19,44025324,44033110,+,0,0,0,0
ZNF223,chr19,44051372,44069902,+,1,1,1,0
ZNF224,chr19,44094329,44109831,+,1,1,1,1
ZNF225,chr19,44111426,44134816,+,0,0,1,0
ZNF226,chr19,44165062,44198261,+,0,0,0,0
ZNF227,chr19,44207522,44237268,+,1,1,1,1
ZNF229,chr19,44426251,44448578,-,0,0,0,1
ZNF23,chr16,71447597,71462252,-,1,1,1,1
ZNF230,chr19,44002925,44013920,+,0,0,0,0
ZNF232,chr17,5105734,5123116,-,1,1,0,1
ZNF233,chr19,44259742,44278534,+,1,1,0,0
ZNF234,chr19,44141530,44160309,+,0,0,0,0
ZNF235,chr19,44286348,44305707,-,1,0,0,0
ZNF236,chr18,76822550,76970732,+,1,1,1,1
ZNF236-DT,chr18,76794732,76822295,-,0,0,0,0
ZNF239,chr10,43554516,43574619,-,0,1,1,0
ZNF24,chr18,35332208,35344467,-,0,0,0,0
ZNF248,chr10,37758452,37858202,-,0,0,0,0
ZNF25,chr10,37949572,37976655,-,0,0,0,0
ZNF250,chr8,144876951,144902364,-,0,0,0,0
ZNF251,chr8,144720909,144755603,-,0,0,0,0
ZNF252P,chr8,144973589,145002899,-,0,0,0,0
ZNF252P-AS1,chr8,145002811,145006046,+,0,0,0,0
ZNF253,chr19,19865830,19893484,+,0,0,0,0
ZNF254,chr19,24033405,24129968,+,0,0,0,0
ZNF256,chr19,57940833,57947709,-,0,0,0,0
ZNF257,chr19,22052448,22091103,+,0,0,0,0
ZNF259P1,chr6,108785327,108787059,-,0,0,0,0
ZNF26,chr12,132986348,133027102,+,0,1,0,0
ZNF260,chr19,36510687,36528488,-,1,1,0,1
ZNF263,chr16,3283183,3301649,+,0,0,0,1
ZNF264,chr19,57191500,57222846,+,0,0,0,0
ZNF266,chr19,9412426,9435578,-,1,1,1,1
ZNF267,chr16,31873758,31917951,+,0,0,0,0
ZNF268,chr12,133181409,133207112,+,0,0,0,0
ZNF271P,chr18,35290272,35310766,+,0,0,0,0
ZNF273,chr7,64882493,64932239,+,0,0,0,0
ZNF274,chr19,58182989,58213562,+,0,0,0,0
ZNF275,chrX,153334155,153352926,+,1,1,0,1
ZNF276,chr16,89720368,89740925,+,1,1,0,1
ZNF277,chr7,112206588,112343934,+,1,1,0,1
ZNF28,chr19,52797408,52821686,-,0,0,0,0
ZNF280A,chr22,22513736,22520281,-,0,0,0,0
ZNF280B,chr22,22484421,22509187,-,0,0,0,0
ZNF280C,chrX,130202699,130268948,-,0,1,1,1
ZNF280D,chr15,56630176,56734086,-,0,1,1,1
ZNF281,chr1,200404947,200410058,-,1,0,0,0
ZNF282,chr7,149195462,149226248,+,1,1,0,0
ZNF283,chr19,43827292,43853286,+,1,1,1,1
ZNF284,chr19,44072137,44089613,+,1,0,0,0
ZNF285,chr19,44385646,44401611,-,1,1,1,1
ZNF285B,chr19,44464182,44473358,+,0,0,0,0
ZNF286A,chr17,15699577,15720787,+,0,0,0,0
ZNF286B,chr17,18658429,18682259,-,0,0,0,0
ZNF287,chr17,16546689,16569212,-,0,0,0,0
ZNF292,chr6,87155549,87265943,+,1,0,0,0
ZNF295-AS1,chr21,42009194,42024920,+,0,0,0,0
ZNF296,chr19,45071500,45076588,-,0,0,0,0
ZNF3,chr7,100063847,100082548,-,0,0,0,0
ZNF30,chr19,34923795,34945172,+,1,1,1,0
ZNF30-AS1,chr19,34923015,34926826,-,0,0,0,0
ZNF300,chr5,150892958,150904983,-,0,0,0,0
ZNF300P1,chr5,150930436,150946584,-,0,0,0,0
ZNF302,chr19,34677639,34686397,+,0,0,0,0
ZNF304,chr19,57351253,57359898,+,1,0,0,0
ZNF311,chr6,28994785,29005668,-,0,0,0,0
ZNF316,chr7,6637322,6658279,+,0,0,0,0
ZNF317,chr19,9140380,9163419,+,0,0,1,0
ZNF318,chr6,43336070,43369443,-,1,1,0,1
ZNF319,chr16,57994668,58000690,-,0,1,0,0
ZNF32,chr10,43643859,43648878,-,0,0,0,0
ZNF32-AS1,chr10,43643872,43645047,+,0,0,0,0
ZNF32-AS2,chr10,43645942,43648019,+,0,0,0,0
ZNF32-AS3,chr10,43628817,43674699,+,0,0,0,0
ZNF320,chr19,52859491,52897727,-,0,0,0,0
ZNF321P,chr19,52927135,52942594,-,0,0,0,0
ZNF322,chr6,26634383,26659752,-,1,1,0,0
ZNF322P1,chr9,97195351,97200145,-,0,0,0,0
ZNF324,chr19,58467045,58473578,+,0,0,0,0
ZNF324B,chr19,58451604,58457833,+,1,1,0,1
ZNF326,chr1,89995095,90035531,+,1,0,0,0
ZNF329,chr19,58126328,58155169,-,1,1,0,0
ZNF330,chr4,141220294,141234697,+,1,1,0,1
ZNF331,chr19,53503819,53580269,+,1,1,1,1
ZNF333,chr19,14689787,14733746,+,0,0,0,0
ZNF334,chr20,46463660,46513572,-,1,0,0,1
ZNF335,chr20,45948653,45972910,-,0,0,0,0
ZNF337,chr20,25673195,25696904,-,0,0,0,0
ZNF337-AS1,chr20,25624045,25678074,+,0,0,0,0
ZNF33A,chr10,38010483,38067834,+,0,0,0,0
ZNF33B,chr10,42574169,42638837,-,1,1,0,0
ZNF33BP1,chr10,37793938,37795175,-,0,0,0,0
ZNF34,chr8,144772224,144787371,-,0,1,0,0
ZNF341,chr20,33731657,33792269,+,0,0,0,0
ZNF341-AS1,chr20,33787373,33811099,-,0,0,0,0
ZNF343,chr20,2481817,2524522,-,1,0,1,1
ZNF345,chr19,36850350,36893218,+,0,0,0,0
ZNF346,chr5,177022680,177081189,+,1,0,0,0
ZNF347,chr19,53134935,53159069,-,0,0,0,0
ZNF35,chr3,44648741,44660791,+,0,0,0,0
ZNF350,chr19,51964340,51986856,-,1,0,0,0
ZNF350-AS1,chr19,51949134,51981367,+,0,0,0,0
ZNF354A,chr5,178711521,178730702,-,1,1,1,1
ZNF354B,chr5,178859953,178902276,+,1,0,0,0
ZNF354C,chr5,179060415,179083977,+,0,0,1,1
ZNF358,chr19,7515286,7521025,+,0,0,0,1
ZNF362,chr1,33256307,33300719,+,0,0,0,0
ZNF365,chr10,62374157,62672011,+,1,1,0,0
ZNF366,chr5,72439899,72507422,-,0,0,0,0
ZNF367,chr9,96385941,96418639,-,0,0,0,0
ZNF37A,chr10,38094327,38150293,+,0,0,0,1
ZNF37BP,chr10,42513510,42552870,-,0,0,0,0
ZNF382,chr19,36605305,36628597,+,1,1,0,1
ZNF383,chr19,37217243,37244935,+,0,0,0,0
ZNF384,chr12,6666477,6689572,-,1,0,0,1
ZNF385A,chr12,54369129,54391610,-,1,0,0,1
ZNF385B,chr2,179441982,179864550,-,1,0,0,0
ZNF385C,chr17,42025576,42038026,-,0,0,1,0
ZNF385D,chr3,21418419,22372641,-,0,0,0,0
ZNF385D-AS1,chr3,21542789,21579959,+,0,0,0,0
ZNF385D-AS2,chr3,21957139,21979828,+,0,0,0,0
ZNF391,chr6,27374635,27403908,+,1,1,0,0
ZNF394,chr7,99486519,99500308,-,0,0,0,0
ZNF395,chr8,28345585,28386460,-,1,0,0,0
ZNF396,chr18,35366697,35377337,-,1,0,0,0
ZNF397,chr18,35240704,35258433,+,1,0,0,0
ZNF398,chr7,149126416,149183042,+,1,1,0,0
ZNF402P,chr22,16856938,16860731,-,0,0,0,0
ZNF404,chr19,43872363,43883964,-,0,0,0,0
ZNF407,chr18,74590475,75065672,+,0,0,0,0
ZNF408,chr11,46700767,46705916,+,0,0,0,0
ZNF41,chrX,47444691,47485934,-,1,1,0,0
ZNF410,chr14,73886615,73932288,+,0,0,0,0
ZNF414,chr19,8510578,8514164,-,0,0,0,0
ZNF415,chr19,53107879,53132952,-,1,1,0,0
ZNF416,chr19,57571015,57578927,-,0,0,0,0
ZNF417,chr19,57905411,57916616,-,0,0,0,0
ZNF418,chr19,57921882,57935403,-,0,0,0,0
ZNF419,chr19,57487711,57494680,+,0,0,0,0
ZNF420,chr19,37007815,37130367,+,0,0,0,0
ZNF423,chr16,49487531,49857919,-,1,0,0,0
ZNF425,chr7,149102784,149126346,-,0,0,0,0
ZNF426,chr19,9523224,9538865,-,0,0,0,0
ZNF426-DT,chr19,9538666,9539730,+,0,0,0,0
ZNF428,chr19,43607224,43619862,-,1,1,0,0
ZNF429,chr19,21505427,21541157,+,0,0,0,0
ZNF43,chr19,21804949,21852095,-,1,1,0,1
ZNF430,chr19,21020620,21060046,+,0,0,0,0
ZNF431,chr19,21142009,21196053,+,1,0,0,1
ZNF432,chr19,52031378,52049124,-,1,1,0,1
ZNF433,chr19,12014717,12035741,-,0,0,0,0
ZNF433-AS1,chr19,11987617,12046275,+,0,0,0,0
ZNF436,chr1,23359448,23369864,-,0,0,1,0
ZNF436-AS1,chr1,23368971,23371839,+,0,0,0,0
ZNF438,chr10,30841254,31032407,-,1,1,1,1
ZNF439,chr19,11848733,11869491,+,0,0,0,0
ZNF44,chr19,12224686,12294899,-,0,0,0,0
ZNF440,chr19,11814284,11835617,+,1,1,0,0
ZNF441,chr19,11767000,11784078,+,1,1,0,1
ZNF442,chr19,12349371,12372636,-,0,0,0,0
ZNF443,chr19,12429706,12441112,-,0,0,0,0
ZNF444,chr19,56132509,56160893,+,0,0,0,0
ZNF444P1,chr15,58864809,58865310,+,0,0,0,0
ZNF445,chr3,44439770,44477670,-,0,0,0,1
ZNF446,chr19,58476026,58489533,+,1,1,0,1
ZNF449,chrX,135344770,135363413,+,0,0,0,0
ZNF45,chr19,43912624,43935315,-,1,0,0,0
ZNF451,chr6,57088970,57170305,+,0,0,0,0
ZNF454,chr5,178941191,178966433,+,0,1,0,1
ZNF460,chr19,57279967,57294068,+,0,0,0,0
ZNF460-AS1,chr19,57267193,57280334,-,0,0,0,0
ZNF461,chr19,36636621,36666853,-,0,0,0,0
ZNF462,chr9,106860154,107013634,+,1,1,1,1
ZNF467,chr7,149764182,149776323,-,0,0,0,0
ZNF468,chr19,52838532,52857649,-,0,0,0,0
ZNF469,chr16,88424805,88440757,+,1,1,0,0
ZNF470,chr19,56567521,56582894,+,0,1,0,0
ZNF471,chr19,56507843,56530214,+,1,1,1,1
ZNF473,chr19,50025893,50048776,+,1,1,0,0
ZNF474,chr5,122129513,122153571,+,1,1,1,1
ZNF479,chr7,57119574,57139899,-,0,0,0,0
ZNF48,chr16,30378312,30400108,+,1,0,0,0
ZNF480,chr19,52297169,52325927,+,1,1,0,0
ZNF483,chr9,111525159,111578117,+,0,0,0,0
ZNF484,chr9,92844195,92878060,-,0,0,0,0
ZNF485,chr10,43606407,43620173,+,0,0,0,0
ZNF486,chr19,20167214,20200490,+,0,0,0,0
ZNF487,chr10,43436482,43483184,+,0,0,0,0
ZNF488,chr10,47365482,47384339,-,0,0,0,0
ZNF490,chr19,12576106,12610809,-,0,1,0,0
ZNF491,chr19,11798576,11809622,+,0,0,0,1
ZNF492,chr19,22634324,22667670,+,0,0,0,0
ZNF493,chr19,21397119,21427495,+,0,0,0,0
ZNF496,chr1,247297413,247333376,-,0,0,0,0
ZNF497,chr19,58354357,58362848,-,1,1,0,1
ZNF500,chr16,4745961,4767219,-,1,1,0,1
ZNF501,chr3,44729606,44737083,+,1,1,0,1
ZNF502,chr3,44712643,44723831,+,1,1,0,1
ZNF503,chr10,75279726,75401894,-,1,0,0,0
ZNF503-AS1,chr10,75296383,75361678,+,0,0,0,0
ZNF503-AS2,chr10,75401528,75408982,+,0,0,0,0
ZNF506,chr19,19792711,19821751,-,1,1,0,1
ZNF507,chr19,32345608,32387667,+,0,0,0,1
ZNF510,chr9,96754549,96778549,-,0,1,0,0
ZNF511,chr10,133308889,133313162,+,0,0,0,0
ZNF512,chr2,27582969,27623215,+,0,1,0,0
ZNF512B,chr20,63956703,63969870,-,0,0,0,0
ZNF513,chr2,27377231,27380866,-,0,0,0,0
ZNF514,chr2,95122987,95165187,-,1,1,1,1
ZNF516,chr18,76357682,76495255,-,1,0,0,0
ZNF517,chr8,144798876,144813137,+,1,1,1,1
ZNF518A,chr10,96128906,96205291,+,0,0,0,0
